#{"t_start": 1789261447.5251343, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
13.716062,41,83049.607388,True,True,0,3.148393032910481,0
23.19756,140,83344.301337,True,True,1,3.213081620617752,0
-73.249666,38,83423.768082,True,True,0,3.009207420324922,0
2.843087,150,83738.539601,False,True,0,4.138231564332665,0
-4.305715,150,84054.916614,False,True,0,3.2877956585352304,0
-0.969371,150,84366.308991,False,True,0,3.97325535537214,0
3.491215,150,84682.473799,False,False,1,3.0105874410048754,0
2.541687,150,85006.369192,False,False,1,3.0009851502646474,0
1.825154,150,85320.365843,False,True,0,4.026385162301276,0
2.754292,150,85639.217284,False,False,1,3.0185809371739283,0
3.256745,150,85953.246884,False,False,1,3.0420098302425522,0
-82.69635,43,86041.595666,True,True,0,3.0201106857747355,0
-70.080461,39,86122.147852,True,True,0,3.005282444724513,0
-68.028262,38,86201.916236,True,True,0,3.0024539822614535,0
4.829078,107,86422.837635,True,True,1,3.2115889171944367,0
1.485965,150,86740.243417,False,True,0,4.194473677078872,0
2.76038,150,87060.036382,False,False,1,3.006502854054084,0
2.709152,150,87371.582611,False,True,1,4.210330664304922,0
1.734672,150,87705.852975,False,True,0,3.7507181231924576,0
4.660612,150,88093.941511,False,False,1,3.001641271257438,0
0.444394,150,88499.801645,False,True,0,4.211070838345511,0
-54.731879,39,88602.588205,True,True,0,3.060021729716112,0
2.994325,150,89048.210835,False,False,1,3.1357818102655166,0
1.932727,150,89507.896674,False,False,1,3.0655030381549655,0
2.756822,150,90007.490127,False,False,1,3.002186344191705,0
-59.851304,59,90198.551042,True,True,0,3.2322818398642967,0
2.942973,150,90627.440144,False,False,1,3.024343524206039,0
2.272782,150,91072.727564,False,True,0,4.79178317333347,0
-16.171548,66,91269.095467,True,True,0,3.0334137741114686,0
-23.971189,43,91398.971903,True,True,0,3.0564479366139334,0
-68.499265,35,91500.029593,True,True,0,3.06092295470063,0
-69.25812,52,91650.374581,True,True,0,3.0254516595388616,0
-11.819291,76,91871.450219,True,True,0,3.2133577977666756,0
2.466253,150,92325.615506,False,False,1,3.013894300580224,0
-72.573892,47,92462.220818,True,True,0,3.0147316351313598,0
2.558357,150,92916.799368,False,False,1,3.032632269257547,0
1.150582,150,93352.34497,False,True,0,5.311164345745817,0
2.750332,150,93787.612988,False,False,2,3.0434573110345284,0
-39.967422,73,93997.069817,True,True,0,3.2326694906940436,0
-4.183294,150,94429.676572,False,True,0,3.4015829147211765,0
2.472038,150,94876.673939,False,False,2,3.0780205850205538,0
-71.783561,35,94976.614601,True,True,0,3.135538789574817,0
22.887627,147,95289.302838,True,True,0,3.0205032625210393,0
1.729815,150,95613.694264,False,False,1,3.074100257284441,0
2.841812,150,95936.439101,False,False,2,3.2334130759724466,0
15.813558,99,96146.121355,True,True,0,3.1265678781454125,0
-65.496915,75,96302.897135,True,True,1,3.2382898330688477,0
-58.95612,46,96397.932549,True,True,0,3.166922600604066,0
-22.383613,29,96460.885824,False,False,1,3.013668091849835,0
2.943015,150,96779.136139,False,True,0,6.108667373657227,0
2.569995,150,97096.68943,False,True,0,3.184401524874461,0
-32.911921,116,97341.611723,True,True,0,3.1322243762404125,0
23.377772,139,97633.950577,True,True,0,3.224064715380292,0
3.578852,119,97884.216834,True,True,0,3.135288899322772,0
-63.670567,48,97983.508792,True,True,0,3.199938675390819,0
2.887487,150,98372.25988,False,False,1,3.0279946905038444,0
2.417105,150,98825.562711,False,False,1,3.507760891754839,0
-24.894522,58,98998.136751,True,True,0,3.0753197520339435,0
-43.231512,41,99117.116722,True,True,0,3.159458619668284,0
-5.516274,117,99459.794742,True,True,0,3.0090530150057977,0
16.524993,140,99855.425135,True,True,0,3.090788223825858,0
-69.75995,47,99983.706937,True,True,0,3.097795734108859,0
4.221907,150,100422.33699,False,False,1,3.290015459060669,0
2.359013,150,100872.603571,False,False,1,3.033834951910197,0
-76.236816,53,101029.236541,True,True,0,3.020893710045293,0
1.79291,150,101468.890826,False,True,0,4.22303311016242,0
3.094611,150,101903.233431,False,True,0,3.364306760573475,0
2.50542,150,102341.997337,False,True,0,3.7108511889412745,0
3.150705,150,102806.907062,False,False,1,3.06095524261756,0
2.429247,150,103260.240191,False,False,1,3.0433634519577026,0
-43.749451,81,103499.500698,True,True,0,3.1699926207094786,0
-1.348256,150,103946.817338,False,True,1,3.96133439251947,0
1.078554,150,104303.388727,False,True,0,5.354280471801758,0
2.859286,150,104628.197352,False,False,1,3.003937077557578,0
2.844568,150,104950.51032,False,False,1,3.00009834766388,0
3.526148,150,105270.501632,False,False,1,3.003923416137695,0
14.781758,86,105450.404827,True,True,0,3.151255896009753,0
3.0325,150,105765.872949,False,True,1,3.5233684744908724,0
-20.67156,52,105872.082858,False,False,1,3.2240778843908284,0
2.139163,150,106198.146367,False,False,1,4.177583907176116,0
3.023427,150,106522.459425,False,False,1,3.025705915311479,0
24.200352,84,106699.793945,True,True,0,3.071894340528762,0
-70.197015,51,106804.458165,True,True,0,3.0929162502288814,0
-36.792972,72,106953.050014,True,True,0,3.248244150075813,0
-22.675921,35,107025.55998,False,True,1,7.783860801214505,0
-56.919897,43,107116.619203,True,True,0,3.002748523549379,0
23.326005,114,107353.992705,True,True,0,3.15026736217895,0
3.319443,150,107676.355714,False,False,1,3.10602979045894,0
-62.860125,43,107761.650701,True,True,0,3.1547948061789737,0
10.794573,53,107873.07578,True,True,0,3.0161786217225033,0
2.279879,150,108194.640803,False,False,1,3.006248058774671,0
-19.074719,78,108359.680448,True,True,0,3.174363923590856,0
23.33038,50,108461.738863,True,True,0,3.128896441027658,0
2.240977,150,108773.337056,False,True,0,3.658006330033449,0
14.943662,137,109057.715539,True,True,0,3.1900954991223,0
13.301241,53,109166.414277,True,True,0,3.113298163638947,0
2.699857,150,109486.398191,False,False,1,3.0025409952993556,0
-2.514206,150,109793.42275,False,True,0,5.3077081277555,0
