#{"t_start": 1786633123.5641448, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,distance_failure,time_failure,mission_phase
-1046.459803,340,2825.307499,False,False,True,False,False,0
-699.718335,443,2830.210363,False,False,True,False,False,0
-922.546257,560,2836.714213,False,False,True,False,False,0
-722.762767,612,2843.794019,False,False,True,True,False,0
-1166.589121,747,2852.425722,False,False,True,False,False,0
-179.553216,622,2859.953417,False,False,True,True,False,0
-970.764779,648,2867.455394,False,False,True,False,False,0
-598.134704,645,2875.111189,False,False,True,False,False,0
-474.386321,376,2879.443712,False,False,True,False,False,0
-1214.334403,568,2886.098623,False,False,True,False,False,0
-768.509732,874,2896.178073,False,False,True,False,False,0
-758.73018,821,2905.886356,False,False,True,False,False,0
-477.364338,248,2908.777418,False,False,True,False,False,0
-502.546707,600,2915.570758,False,False,True,False,False,0
-578.723191,288,2918.872974,False,False,True,False,False,0
-869.094762,601,2925.923989,False,False,True,False,False,0
-568.891265,320,2929.649131,False,False,True,True,False,0
-703.066068,693,2937.486359,False,False,True,False,False,0
-769.044842,514,2943.425169,False,False,True,False,False,0
-561.505354,424,2948.306129,False,False,True,False,False,0
-422.40432,218,2950.769469,False,False,True,False,False,0
-557.411296,432,2955.67605,False,False,True,False,False,0
-379.325814,275,2958.84855,False,False,True,False,False,0
-754.469778,430,2963.637623,False,False,True,True,False,0
-361.861762,418,2968.448223,False,False,True,False,False,0
-493.696938,366,2972.511746,False,False,True,False,False,0
-1054.472273,339,2976.355165,False,False,True,False,False,0
-419.790929,468,2981.755926,False,False,True,False,False,0
-459.098715,264,2984.748565,False,False,True,False,False,0
-576.11225,519,2990.813504,False,False,True,False,False,0
-855.053303,316,2994.536272,False,False,True,False,False,0
