#{"t_start": 1786621830.1048653, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,distance_failure,time_failure,mission_phase
-20.747354,127,2582.831078,False,False,True,False,False,0
-31.514634,92,2583.878298,False,False,True,False,False,0
-34.643267,206,2586.052058,False,False,True,False,False,0
-66.21807,320,2589.316691,False,False,True,False,False,0
-54.286856,248,2592.043996,False,False,True,False,False,0
-28.795051,299,2595.113189,False,False,True,False,False,0
-25.018145,153,2596.774798,False,False,True,False,False,0
-26.369812,78,2597.589387,False,False,True,False,False,0
-20.642955,119,2598.935268,False,False,True,False,False,0
-107.455769,700,2606.486787,False,False,True,False,False,0
-37.768241,422,2611.084331,False,False,True,False,False,0
-19.591423,221,2613.282334,False,False,True,False,False,0
-81.633561,335,2617.02545,False,False,True,False,False,0
-39.004414,136,2618.445345,False,False,True,False,False,0
-40.128823,220,2620.917307,False,False,True,False,False,0
-32.72166,249,2623.467605,False,False,True,False,False,0
-31.11702,118,2624.751512,False,False,True,False,False,0
-85.066166,383,2629.103555,False,False,True,False,False,0
-47.990183,286,2632.075264,False,False,True,False,False,0
-40.789314,143,2633.567478,False,False,True,False,False,0
-36.549099,154,2635.191324,False,False,True,False,False,0
-68.359555,489,2640.351828,False,False,True,False,False,0
-25.487837,138,2641.78951,False,False,True,False,False,0
-17.885886,166,2643.470876,False,False,True,False,False,0
-35.225399,162,2645.0899,False,False,True,False,False,0
-32.469814,212,2647.338331,False,False,True,False,False,0
-52.056472,256,2650.050982,False,False,True,False,False,0
-115.783113,535,2655.662872,False,False,True,False,False,0
-24.788699,232,2657.991096,False,False,True,False,False,0
-156.683167,793,2666.496375,False,False,True,True,False,0
-43.085836,196,2668.465888,False,False,True,False,False,0
-64.732464,344,2672.138019,False,False,True,False,False,0
-65.531337,202,2674.247747,False,False,True,False,False,0
-30.375176,249,2676.703576,False,False,True,False,False,0
-51.625938,410,2681.041418,False,False,True,False,False,0
-27.978815,142,2682.536424,False,False,True,False,False,0
-61.132736,403,2686.787327,False,False,True,False,False,0
-18.416209,134,2688.202939,False,False,True,False,False,0
-26.66669,90,2689.079736,False,False,True,False,False,0
-25.959302,69,2689.742263,False,False,True,False,False,0
-108.103097,294,2692.900934,False,False,True,False,False,0
-56.080683,424,2697.278475,False,False,True,False,False,0
-115.87253,424,2701.684674,False,False,True,False,False,0
-90.752679,437,2706.154145,False,False,True,False,False,0
-52.503851,263,2708.939028,False,False,True,False,False,0
-34.104515,190,2711.019661,False,False,True,False,False,0
-55.005657,398,2715.167412,False,False,True,False,False,0
-29.509409,109,2716.319163,False,False,True,False,False,0
-68.873808,359,2720.21966,False,False,True,False,False,0
-29.635705,142,2721.757167,False,False,True,False,False,0
-54.954113,193,2723.768026,False,False,True,False,False,0
-190.946329,792,2732.060606,False,False,True,False,False,0
-83.456056,328,2735.495474,False,False,True,False,False,0
-102.25673,288,2738.573798,False,False,True,False,False,0
-41.098968,313,2741.794309,False,False,True,False,False,0
-79.57552,342,2745.271208,False,False,True,False,False,0
-135.494448,712,2752.702427,False,False,True,False,False,0
-65.975194,285,2755.683146,False,False,True,False,False,0
