#{"t_start": 1786602476.118577, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,distance_failure,time_failure,mission_phase
-38.012682,142,4709.115188,False,False,True,False,False,0
-59.503893,240,4714.287551,False,False,True,False,False,0
-112.480678,226,4719.628846,False,False,True,False,False,0
-107.457608,375,4727.850394,False,False,True,False,False,0
-33.645178,94,4729.908914,False,False,True,False,False,0
-62.529666,277,4735.843532,False,False,True,False,False,0
-78.676305,382,4743.818304,False,False,True,False,False,0
-75.791598,216,4748.438301,False,False,True,False,False,0
-34.597143,279,4754.369144,False,False,True,False,False,0
-81.490162,240,4759.600764,False,False,True,False,False,0
-188.895112,257,4765.045025,False,False,True,False,False,0
-140.671836,191,4769.20703,False,False,True,False,False,0
-117.7396,374,4777.621589,False,False,True,False,False,0
-24.654464,65,4779.048631,False,False,True,False,False,0
-244.083764,369,4787.358825,False,False,True,False,False,0
-142.363467,400,4795.803723,False,False,True,False,False,0
-86.599346,159,4799.14711,False,False,True,False,False,0
-75.865892,118,4801.565428,False,False,True,False,False,0
-302.728262,405,4810.631111,False,False,True,False,False,0
-67.250405,129,4813.398691,False,False,True,False,False,0
-152.414024,243,4818.626658,False,False,True,False,False,0
-35.501346,90,4820.489256,False,False,True,False,False,0
-132.955891,255,4825.97259,False,False,True,False,False,0
-238.078597,600,4838.726743,False,False,True,False,False,0
-70.055448,178,4842.467632,False,False,True,False,False,0
-57.479062,159,4845.903064,False,False,True,False,False,0
-56.767557,239,4851.040774,False,False,True,False,False,0
-140.143633,575,4863.428611,False,False,True,False,False,0
-285.710468,368,4871.594351,False,False,True,False,False,0
-184.350211,415,4880.583146,False,False,True,False,False,0
-90.167952,388,4889.107407,False,False,True,False,False,0
-121.685503,217,4893.85181,False,False,True,False,False,0
-124.839631,242,4898.971822,False,False,True,False,False,0
-29.953608,82,4900.674269,False,False,True,False,False,0
-81.415305,155,4903.98434,False,False,True,False,False,0
-464.556769,462,4913.79932,False,False,True,False,False,0
-92.529254,285,4919.756082,False,False,True,False,False,0
-46.540248,153,4922.991627,False,False,True,False,False,0
-82.992226,251,4928.357733,False,False,True,False,False,0
-69.25407,255,4933.776843,False,False,True,False,False,0
-27.00417,84,4935.649811,False,False,True,False,False,0
-38.422673,178,4939.614408,False,False,True,False,False,0
-157.816452,218,4944.292362,False,False,True,False,False,0
-41.272799,114,4946.64323,False,False,True,False,False,0
-170.606633,165,4950.193945,False,False,True,False,False,0
-104.465152,156,4953.390943,False,False,True,False,False,0
-330.86569,536,4964.790464,False,False,True,False,False,0
-213.649503,212,4969.277004,False,False,True,False,False,0
-154.320661,287,4975.349276,False,False,True,False,False,0
-64.370178,148,4978.618167,False,False,True,False,False,0
-96.711848,105,4980.892536,False,False,True,False,False,0
-317.249077,405,4989.383613,False,False,True,False,False,0
-128.707672,320,4996.229338,False,False,True,False,False,0
-265.882424,386,5004.359726,False,False,True,False,False,0
-125.185631,214,5008.852532,False,False,True,False,False,0
-133.512076,378,5016.637723,False,False,True,False,False,0
-83.125897,212,5021.16278,False,False,True,False,False,0
-83.89016,195,5025.375386,False,False,True,False,False,0
-92.343757,251,5030.708236,False,False,True,False,False,0
-91.728345,297,5036.948053,False,False,True,False,False,0
-58.844455,297,5043.283702,False,False,True,False,False,0
-44.635982,126,5045.997277,False,False,True,False,False,0
-71.351443,177,5049.775593,False,False,True,False,False,0
-67.83301,296,5056.027802,False,False,True,False,False,0
-108.537418,275,5061.865391,False,False,True,False,False,0
-36.150801,138,5064.68992,False,False,True,False,False,0
-39.353131,178,5068.450976,False,False,True,False,False,0
-55.773027,347,5076.306123,False,False,True,False,False,0
-89.893536,302,5082.839803,False,False,True,False,False,0
-91.716795,244,5088.156948,False,False,True,False,False,0
-66.316623,213,5092.640747,False,False,True,False,False,0
-63.521238,188,5096.56213,False,False,True,False,False,0
-93.260639,159,5099.93135,False,False,True,False,False,0
-212.003782,179,5103.96863,False,False,True,False,False,0
-491.841269,328,5110.932135,False,False,True,False,False,0
-197.221639,267,5116.583831,False,False,True,False,False,0
-119.179087,295,5138.095957,False,False,True,False,False,0
-49.763116,127,5141.463776,False,False,True,False,False,0
-25.257316,97,5143.97484,False,False,True,False,False,0
-28.101243,122,5147.088639,False,False,True,False,False,0
-163.16917,228,5152.123368,False,False,True,False,False,0
-114.488616,249,5157.427596,False,False,True,False,False,0
-924.870021,343,5164.708613,False,False,True,False,False,0
-177.696472,319,5171.508655,False,False,True,False,False,0
-247.52446,391,5180.001947,False,False,True,False,False,0
-62.537383,228,5184.868961,False,False,True,False,False,0
-417.507665,294,5191.013314,False,False,True,False,False,0
-29.246083,95,5193.007719,False,False,True,False,False,0
-199.538352,222,5197.66385,False,False,True,False,False,0
-146.039441,473,5207.730951,False,False,True,False,False,0
-62.675794,242,5212.942572,False,False,True,False,False,0
-133.696203,468,5222.706928,False,False,True,False,False,0
-138.887128,268,5228.496593,False,False,True,False,False,0
-130.788437,114,5230.886716,False,False,True,False,False,0
-127.818813,344,5238.386546,False,False,True,False,False,0
-971.112321,454,5247.973304,False,False,True,False,False,0
-880.302506,349,5255.360206,False,False,True,False,False,0
-28.632518,111,5257.77903,False,False,True,False,False,0
-36.12818,71,5259.265761,False,False,True,False,False,0
-49.106703,165,5262.754776,False,False,True,False,False,0
-121.822261,334,5269.884097,False,False,True,False,False,0
-94.025651,102,5272.140239,False,False,True,False,False,0
-217.054924,125,5274.680502,False,False,True,False,False,0
-36.513745,120,5277.164376,False,False,True,False,False,0
-285.259354,487,5287.300181,False,False,True,False,False,0
-118.429936,230,5292.160115,False,False,True,False,False,0
-32.65084,68,5293.55187,False,False,True,False,False,0
-103.11292,353,5301.03604,False,False,True,False,False,0
-63.776781,352,5308.540712,False,False,True,False,False,0
-137.649476,108,5310.84066,False,False,True,False,False,0
-491.218913,288,5316.884936,False,False,True,False,False,0
-142.135595,203,5321.290022,False,False,True,False,False,0
-56.915386,293,5327.831867,False,False,True,False,False,0
-104.045159,207,5332.169952,False,False,True,False,False,0
-212.653339,350,5339.60949,False,False,True,False,False,0
-266.605211,240,5344.70522,False,False,True,False,False,0
-133.353903,479,5354.862759,False,False,True,False,False,0
-53.219721,197,5359.096695,False,False,True,False,False,0
-2217.756406,633,5372.667061,False,False,True,False,False,0
-43.877972,120,5375.243849,False,False,True,False,False,0
-96.781936,289,5381.42407,False,False,True,False,False,0
-65.303442,212,5386.009557,False,False,True,False,False,0
-70.208464,84,5387.843251,False,False,True,False,False,0
-63.206254,331,5395.0136,False,False,True,False,False,0
-41.302581,113,5397.390219,False,False,True,False,False,0
-210.523394,460,5407.214473,False,False,True,False,False,0
-123.808956,195,5411.714005,False,False,True,False,False,0
-178.302928,542,5423.459835,False,False,True,False,False,0
-56.793517,391,5432.014138,False,False,True,False,False,0
-34.464527,81,5433.805894,False,False,True,False,False,0
-65.81492,214,5438.296242,False,False,True,False,False,0
-43.592614,110,5440.688716,False,False,True,False,False,0
-88.680716,143,5443.699279,False,False,True,False,False,0
-171.292208,129,5446.661311,False,False,True,False,False,0
-296.22879,331,5453.580549,False,False,True,False,False,0
-276.972145,417,5462.541117,False,False,True,False,False,0
-24.495354,61,5463.784348,False,False,True,False,False,0
-67.593099,308,5470.381999,False,False,True,False,False,0
-25.097087,72,5471.871362,False,False,True,False,False,0
-32.90334,93,5473.823926,False,False,True,False,False,0
-71.992879,176,5477.549137,False,False,True,False,False,0
-75.560851,93,5479.472782,False,False,True,False,False,0
-546.481981,551,5491.215769,False,False,True,False,False,0
-37.641571,108,5493.50699,False,False,True,False,False,0
-151.321886,298,5500.072681,False,False,True,False,False,0
-74.447782,109,5502.430867,False,False,True,False,False,0
-142.253603,190,5506.401587,False,False,True,False,False,0
-156.191842,235,5511.374003,False,False,True,False,False,0
-67.843558,336,5518.45118,False,False,True,False,False,0
-121.785097,88,5520.317682,False,False,True,False,False,0
-70.49042,141,5523.319186,False,False,True,False,False,0
-112.117852,254,5528.869258,False,False,True,False,False,0
-82.345186,191,5533.13781,False,False,True,False,False,0
-23.345376,69,5534.710485,False,False,True,False,False,0
-152.79959,370,5542.666358,False,False,True,False,False,0
-66.391742,283,5548.76,False,False,True,False,False,0
-85.881216,290,5554.98229,False,False,True,False,False,0
-39.339198,134,5557.770147,False,False,True,False,False,0
-55.270788,197,5561.939457,False,False,True,False,False,0
-53.171764,115,5564.421831,False,False,True,False,False,0
-197.478634,613,5577.518048,False,False,True,False,False,0
-187.739517,561,5589.590664,False,False,True,False,False,0
-162.330635,142,5592.455953,False,False,True,False,False,0
-86.919775,219,5597.077357,False,False,True,False,False,0
-60.915262,170,5600.75906,False,False,True,False,False,0
-47.862462,108,5603.168452,False,False,True,False,False,0
-329.297469,176,5607.737531,False,False,True,False,False,0
-153.183426,115,5610.312524,False,False,True,False,False,0
-511.894822,324,5617.358655,False,False,True,False,False,0
-992.474182,364,5625.448225,False,False,True,False,False,0
-22.449246,70,5626.94883,False,False,True,False,False,0
-262.730742,428,5636.100364,False,False,True,False,False,0
-256.05306,338,5643.137182,False,False,True,False,False,0
-85.791975,125,5645.882972,False,False,True,False,False,0
-70.96128,243,5650.990009,False,False,True,False,False,0
-1484.020295,561,5662.908457,False,False,True,False,False,0
-35.454631,109,5665.192659,False,False,True,False,False,0
-85.694738,313,5672.122659,False,False,True,False,False,0
-167.36631,359,5679.708517,False,False,True,False,False,0
-32.914575,142,5682.660195,False,False,True,False,False,0
-210.291669,211,5687.45914,False,False,True,False,False,0
-181.019738,463,5697.757156,False,False,True,False,False,0
-74.963041,483,5707.853853,False,False,True,False,False,0
-74.738893,138,5710.782268,False,False,True,False,False,0
-174.101825,227,5715.733233,False,False,True,False,False,0
-245.561229,395,5723.896766,False,False,True,False,False,0
-70.498819,115,5726.253887,False,False,True,False,False,0
-38.632987,139,5729.257507,False,False,True,False,False,0
-37.04578,100,5731.330469,False,False,True,False,False,0
-99.369043,225,5736.738081,False,False,True,False,False,0
-33.491034,100,5739.129126,False,False,True,False,False,0
-140.411899,183,5743.508547,False,False,True,False,False,0
-88.287138,121,5746.448389,False,False,True,False,False,0
-129.502742,205,5751.26733,False,False,True,False,False,0
-96.115882,268,5757.107602,False,False,True,False,False,0
-57.717467,101,5759.26191,False,False,True,False,False,0
-676.55625,484,5769.564424,False,False,True,False,False,0
-175.249459,420,5778.548327,False,False,True,False,False,0
-111.683412,119,5780.982119,False,False,True,False,False,0
-373.488043,384,5788.988315,False,False,True,False,False,0
-197.101844,145,5791.99974,False,False,True,False,False,0
-42.472345,83,5793.737745,False,False,True,False,False,0
-97.480936,291,5799.982601,False,False,True,False,False,0
-333.507009,218,5804.614719,False,False,True,False,False,0
-57.320451,97,5806.692886,False,False,True,False,False,0
-52.257247,90,5808.527445,False,False,True,False,False,0
-294.585139,202,5812.821393,False,False,True,False,False,0
-159.117672,189,5816.765537,False,False,True,False,False,0
-67.462105,85,5818.537601,False,False,True,False,False,0
-364.160832,330,5825.604165,False,False,True,False,False,0
-216.302457,207,5829.962937,False,False,True,False,False,0
-733.340315,434,5839.014874,False,False,True,False,False,0
-62.079086,150,5842.235076,False,False,True,False,False,0
-59.095523,102,5844.452528,False,False,True,False,False,0
-37.431718,201,5848.690255,False,False,True,False,False,0
-164.795816,124,5851.318838,False,False,True,False,False,0
-150.924002,331,5858.400422,False,False,True,False,False,0
-54.983955,216,5863.052822,False,False,True,False,False,0
-44.400938,185,5866.995524,False,False,True,False,False,0
-108.891471,242,5872.208925,False,False,True,False,False,0
-101.659669,248,5877.468766,False,False,True,False,False,0
-139.089707,114,5879.819541,False,False,True,False,False,0
-205.965158,132,5882.569548,False,False,True,False,False,0
-138.561245,174,5886.267506,False,False,True,False,False,0
-154.494203,441,5895.778999,False,False,True,False,False,0
-159.184973,227,5900.558032,False,False,True,False,False,0
-160.261346,239,5905.632591,False,False,True,False,False,0
-251.090977,558,5917.387838,False,False,True,False,False,0
-147.265491,226,5922.464329,False,False,True,False,False,0
-34.015162,73,5924.017353,False,False,True,False,False,0
-60.258148,131,5926.860409,False,False,True,False,False,0
-61.959833,184,5930.778753,False,False,True,False,False,0
-357.1187,334,5937.963813,False,False,True,False,False,0
-69.237085,198,5942.17891,False,False,True,False,False,0
-211.273011,182,5946.151392,False,False,True,False,False,0
-183.200042,334,5953.463746,False,False,True,False,False,0
-168.968073,165,5957.08372,False,False,True,False,False,0
-44.523818,185,5960.941404,False,False,True,False,False,0
-50.166304,184,5964.897333,False,False,True,False,False,0
-65.310376,148,5968.02223,False,False,True,False,False,0
-40.858427,217,5972.815688,False,False,True,False,False,0
-37.200267,107,5975.189691,False,False,True,False,False,0
-91.568576,238,5980.269279,False,False,True,False,False,0
-32.602649,93,5982.21211,False,False,True,False,False,0
-105.579798,202,5986.416599,False,False,True,False,False,0
-715.06538,433,5995.729674,False,False,True,False,False,0
-157.156279,225,6000.427003,False,False,True,False,False,0
-983.210776,325,6007.309121,False,False,True,False,False,0
-121.215096,242,6012.986938,False,False,True,False,False,0
-122.043284,209,6017.476326,False,False,True,False,False,0
-38.956327,94,6019.391435,False,False,True,False,False,0
-91.762846,246,6024.655661,False,False,True,False,False,0
-2157.298722,514,6035.638373,False,False,True,False,False,0
-199.081619,258,6041.050716,False,False,True,False,False,0
-55.496566,237,6045.978413,False,False,True,False,False,0
-63.211421,100,6048.074228,False,False,True,False,False,0
-71.128791,172,6051.705493,False,False,True,False,False,0
-86.376986,169,6055.363141,False,False,True,False,False,0
-71.006991,292,6061.66614,False,False,True,False,False,0
-45.360985,208,6066.154687,False,False,True,False,False,0
-2149.727314,488,6076.514692,False,False,True,False,False,0
-246.253788,191,6080.577509,False,False,True,False,False,0
-37.129404,111,6082.906248,False,False,True,False,False,0
-52.613384,70,6084.32146,False,False,True,False,False,0
-206.296902,217,6089.059013,False,False,True,False,False,0
-349.026913,663,6103.23663,False,False,True,True,False,0
-123.962187,169,6106.888261,False,False,True,False,False,0
-130.510854,259,6112.369943,False,False,True,False,False,0
-95.081053,204,6116.671721,False,False,True,False,False,0
-190.777786,138,6119.649533,False,False,True,False,False,0
-133.278685,172,6123.290156,False,False,True,False,False,0
-49.317992,201,6127.617179,False,False,True,False,False,0
-166.637943,437,6136.814587,False,False,True,False,False,0
-94.588868,306,6143.244393,False,False,True,False,False,0
-61.096168,164,6146.716764,False,False,True,False,False,0
-20.820762,72,6148.242164,False,False,True,False,False,0
-164.83088,265,6153.830031,False,False,True,False,False,0
-163.586032,124,6156.411412,False,False,True,False,False,0
-70.721101,249,6161.641292,False,False,True,False,False,0
-671.997869,406,6170.409818,False,False,True,False,False,0
-126.909983,231,6175.442536,False,False,True,False,False,0
-114.86064,103,6177.563448,False,False,True,False,False,0
-81.807551,229,6182.385826,False,False,True,False,False,0
-216.508419,422,6191.441543,False,False,True,False,False,0
-168.968475,142,6194.504732,False,False,True,False,False,0
-101.309948,230,6199.37583,False,False,True,False,False,0
-51.224534,161,6202.789996,False,False,True,False,False,0
-64.676953,209,6207.29805,False,False,True,False,False,0
